model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,num_features,num_models,num_models_w_ancestors,memory_size,memory_size_w_ancestors,memory_size_min,memory_size_min_w_ancestors,num_ancestors,num_descendants,model_type,child_model_type,stopping_metric,hyperparameters,hyperparameters_fit,ag_args_fit,features,compile_time,child_hyperparameters,child_hyperparameters_fit,child_ag_args_fit,ancestors,descendants
WeightedEnsemble_L2,-0.0001952614171376328,mean_absolute_error,0.03947591781616211,1.3566887378692627,0.0003883838653564453,0.018883705139160156,2,True,10,4,1,5,3968,9583872,3968,8910742,4,0,WeightedEnsembleModel,GreedyWeightedEnsembleModel,mean_absolute_error,"{'use_orig_features': False, 'valid_stacker': True, 'max_base_models': 0, 'max_base_models_per_type': 'auto', 'save_bag_folds': True, 'stratify': 'auto', 'bin': 'auto', 'n_bins': None, 'vary_seed_across_folds': False, 'model_random_seed': 0}",{},"{'max_memory_usage_ratio': 1.0, 'max_time_limit_ratio': 1.0, 'max_time_limit': None, 'min_time_limit': 0, 'valid_raw_types': None, 'valid_special_types': None, 'ignored_type_group_special': None, 'ignored_type_group_raw': None, 'get_features_kwargs': None, 'get_features_kwargs_extra': None, 'predict_1_batch_size': None, 'temperature_scalar': None, 'drop_unique': False}","['NeuralNetFastAI', 'CatBoost', 'ExtraTreesMSE', 'LightGBMXT']",,"{'ensemble_size': 25, 'subsample_size': 1000000}",{'ensemble_size': 4},"{'max_memory_usage_ratio': 1.0, 'max_time_limit_ratio': 1.0, 'max_time_limit': None, 'min_time_limit': 0, 'valid_raw_types': None, 'valid_special_types': None, 'ignored_type_group_special': None, 'ignored_type_group_raw': None, 'get_features_kwargs': None, 'get_features_kwargs_extra': None, 'predict_1_batch_size': None, 'temperature_scalar': None, 'drop_unique': False}","['NeuralNetFastAI', 'CatBoost', 'ExtraTreesMSE', 'LightGBMXT']",[]
ExtraTreesMSE,-0.000213478723856862,mean_absolute_error,0.029031991958618164,0.20123958587646484,0.029031991958618164,0.20123958587646484,1,True,5,141,1,1,8910742,8910742,8910742,8910742,0,1,XTModel,,mean_absolute_error,"{'n_estimators': 300, 'max_leaf_nodes': 15000, 'n_jobs': -1, 'bootstrap': True, 'criterion': 'squared_error', 'random_state': 0}",{'n_estimators': 300},"{'max_memory_usage_ratio': 1.0, 'max_time_limit_ratio': 1.0, 'max_time_limit': None, 'min_time_limit': 0, 'valid_raw_types': ['bool', 'int', 'float', 'category'], 'valid_special_types': None, 'ignored_type_group_special': None, 'ignored_type_group_raw': None, 'get_features_kwargs': None, 'get_features_kwargs_extra': None, 'predict_1_batch_size': None, 'temperature_scalar': None}","['graph_depth', 'profile_seed', 'profile_presets', 'profile_class_balance', 'n_active_groups', 'n_component_versions', 'n_new_groups_vs_parent', 'n_changed_groups_vs_parent', 'n_removed_groups_vs_parent', 'parent_cv_score', 'parent_delta_vs_grandparent', 'has_unseen_group', 'known_group_coverage', 'hist_group_mean_cv', 'hist_group_max_cv', 'hist_group_use_count_sum', 'hist_group_use_count_mean', 'hist_group_effect_mean', 'group__hypothesis_000000', 'group__hypothesis_000001', 'revision__hypothesis_000001', 'group__hypothesis_000002', 'revision__hypothesis_000002', 'group__hypothesis_000003', 'revision__hypothesis_000003', 'group__hypothesis_000004', 'revision__hypothesis_000004', 'group__hypothesis_000005', 'revision__hypothesis_000005', 'group__hypothesis_000006', 'revision__hypothesis_000006', 'group__hypothesis_000007', 'revision__hypothesis_000007', 'group__hypothesis_000008', 'revision__hypothesis_000008', 'group__hypothesis_000009', 'revision__hypothesis_000009', 'group__hypothesis_000010', 'revision__hypothesis_000010', 'group__hypothesis_000011', 'revision__hypothesis_000011', 'group__hypothesis_000012', 'revision__hypothesis_000012', 'group__hypothesis_000013', 'revision__hypothesis_000013', 'group__hypothesis_000014', 'revision__hypothesis_000014', 'group__hypothesis_000015', 'revision__hypothesis_000015', 'group__hypothesis_000016', 'revision__hypothesis_000016', 'group__hypothesis_000017', 'revision__hypothesis_000017', 'group__hypothesis_000018', 'revision__hypothesis_000018', 'group__hypothesis_000019', 'revision__hypothesis_000019', 'group__hypothesis_000020', 'revision__hypothesis_000020', 'group__hypothesis_000021', 'revision__hypothesis_000021', 'group__hypothesis_000022', 'revision__hypothesis_000022', 'group__hypothesis_000023', 'revision__hypothesis_000023', 'group__hypothesis_000024', 'revision__hypothesis_000024', 'group__hypothesis_000025', 'revision__hypothesis_000025', 'group__hypothesis_000026', 'revision__hypothesis_000026', 'group__hypothesis_000027', 'revision__hypothesis_000027', 'group__hypothesis_000028', 'revision__hypothesis_000028', 'group__hypothesis_000029', 'revision__hypothesis_000029', 'group__hypothesis_000030', 'revision__hypothesis_000030', 'group__hypothesis_000031', 'revision__hypothesis_000031', 'group__hypothesis_000032', 'revision__hypothesis_000032', 'group__hypothesis_000033', 'revision__hypothesis_000033', 'group__hypothesis_000034', 'revision__hypothesis_000034', 'group__hypothesis_000035', 'revision__hypothesis_000035', 'group__hypothesis_000036', 'revision__hypothesis_000036', 'group__hypothesis_000037', 'revision__hypothesis_000037', 'group__hypothesis_000038', 'revision__hypothesis_000038', 'group__hypothesis_000039', 'revision__hypothesis_000039', 'group__hypothesis_000040', 'revision__hypothesis_000040', 'group__hypothesis_000041', 'revision__hypothesis_000041', 'group__hypothesis_000042', 'revision__hypothesis_000042', 'group__hypothesis_000043', 'revision__hypothesis_000043', 'group__hypothesis_000044', 'revision__hypothesis_000044', 'group__hypothesis_000045', 'revision__hypothesis_000045', 'group__hypothesis_000046', 'revision__hypothesis_000046', 'group__hypothesis_000047', 'revision__hypothesis_000047', 'group__hypothesis_000048', 'revision__hypothesis_000048', 'group__hypothesis_000049', 'revision__hypothesis_000049', 'group__hypothesis_000050', 'revision__hypothesis_000050', 'group__hypothesis_000051', 'revision__hypothesis_000051', 'group__hypothesis_000052', 'revision__hypothesis_000052', 'group__hypothesis_000053', 'revision__hypothesis_000053', 'group__hypothesis_000054', 'revision__hypothesis_000054', 'group__hypothesis_000055', 'revision__hypothesis_000055', 'group__hypothesis_000056', 'revision__hypothesis_000056', 'group__hypothesis_000057', 'revision__hypothesis_000057', 'group__hypothesis_000058', 'revision__hypothesis_000058', 'group__hypothesis_000059', 'revision__hypothesis_000059', 'group__hypothesis_000060', 'revision__hypothesis_000060', 'profile_id', 'component_families']",,,,,[],['WeightedEnsemble_L2']
LightGBMXT,-0.00021545936444188638,mean_absolute_error,0.0017361640930175781,0.3302316665649414,0.0017361640930175781,0.3302316665649414,1,True,1,141,1,1,122121,122121,122121,122121,0,1,LGBModel,,mean_absolute_error,"{'learning_rate': 0.05, 'extra_trees': True, 'seed': 0}",{'num_boost_round': 86},"{'max_memory_usage_ratio': 1.0, 'max_time_limit_ratio': 1.0, 'max_time_limit': None, 'min_time_limit': 0, 'valid_raw_types': ['bool', 'int', 'float', 'category'], 'valid_special_types': None, 'ignored_type_group_special': None, 'ignored_type_group_raw': None, 'get_features_kwargs': None, 'get_features_kwargs_extra': None, 'predict_1_batch_size': None, 'temperature_scalar': None}","['graph_depth', 'profile_seed', 'profile_presets', 'profile_class_balance', 'n_active_groups', 'n_component_versions', 'n_new_groups_vs_parent', 'n_changed_groups_vs_parent', 'n_removed_groups_vs_parent', 'parent_cv_score', 'parent_delta_vs_grandparent', 'has_unseen_group', 'known_group_coverage', 'hist_group_mean_cv', 'hist_group_max_cv', 'hist_group_use_count_sum', 'hist_group_use_count_mean', 'hist_group_effect_mean', 'group__hypothesis_000000', 'group__hypothesis_000001', 'revision__hypothesis_000001', 'group__hypothesis_000002', 'revision__hypothesis_000002', 'group__hypothesis_000003', 'revision__hypothesis_000003', 'group__hypothesis_000004', 'revision__hypothesis_000004', 'group__hypothesis_000005', 'revision__hypothesis_000005', 'group__hypothesis_000006', 'revision__hypothesis_000006', 'group__hypothesis_000007', 'revision__hypothesis_000007', 'group__hypothesis_000008', 'revision__hypothesis_000008', 'group__hypothesis_000009', 'revision__hypothesis_000009', 'group__hypothesis_000010', 'revision__hypothesis_000010', 'group__hypothesis_000011', 'revision__hypothesis_000011', 'group__hypothesis_000012', 'revision__hypothesis_000012', 'group__hypothesis_000013', 'revision__hypothesis_000013', 'group__hypothesis_000014', 'revision__hypothesis_000014', 'group__hypothesis_000015', 'revision__hypothesis_000015', 'group__hypothesis_000016', 'revision__hypothesis_000016', 'group__hypothesis_000017', 'revision__hypothesis_000017', 'group__hypothesis_000018', 'revision__hypothesis_000018', 'group__hypothesis_000019', 'revision__hypothesis_000019', 'group__hypothesis_000020', 'revision__hypothesis_000020', 'group__hypothesis_000021', 'revision__hypothesis_000021', 'group__hypothesis_000022', 'revision__hypothesis_000022', 'group__hypothesis_000023', 'revision__hypothesis_000023', 'group__hypothesis_000024', 'revision__hypothesis_000024', 'group__hypothesis_000025', 'revision__hypothesis_000025', 'group__hypothesis_000026', 'revision__hypothesis_000026', 'group__hypothesis_000027', 'revision__hypothesis_000027', 'group__hypothesis_000028', 'revision__hypothesis_000028', 'group__hypothesis_000029', 'revision__hypothesis_000029', 'group__hypothesis_000030', 'revision__hypothesis_000030', 'group__hypothesis_000031', 'revision__hypothesis_000031', 'group__hypothesis_000032', 'revision__hypothesis_000032', 'group__hypothesis_000033', 'revision__hypothesis_000033', 'group__hypothesis_000034', 'revision__hypothesis_000034', 'group__hypothesis_000035', 'revision__hypothesis_000035', 'group__hypothesis_000036', 'revision__hypothesis_000036', 'group__hypothesis_000037', 'revision__hypothesis_000037', 'group__hypothesis_000038', 'revision__hypothesis_000038', 'group__hypothesis_000039', 'revision__hypothesis_000039', 'group__hypothesis_000040', 'revision__hypothesis_000040', 'group__hypothesis_000041', 'revision__hypothesis_000041', 'group__hypothesis_000042', 'revision__hypothesis_000042', 'group__hypothesis_000043', 'revision__hypothesis_000043', 'group__hypothesis_000044', 'revision__hypothesis_000044', 'group__hypothesis_000045', 'revision__hypothesis_000045', 'group__hypothesis_000046', 'revision__hypothesis_000046', 'group__hypothesis_000047', 'revision__hypothesis_000047', 'group__hypothesis_000048', 'revision__hypothesis_000048', 'group__hypothesis_000049', 'revision__hypothesis_000049', 'group__hypothesis_000050', 'revision__hypothesis_000050', 'group__hypothesis_000051', 'revision__hypothesis_000051', 'group__hypothesis_000052', 'revision__hypothesis_000052', 'group__hypothesis_000053', 'revision__hypothesis_000053', 'group__hypothesis_000054', 'revision__hypothesis_000054', 'group__hypothesis_000055', 'revision__hypothesis_000055', 'group__hypothesis_000056', 'revision__hypothesis_000056', 'group__hypothesis_000057', 'revision__hypothesis_000057', 'group__hypothesis_000058', 'revision__hypothesis_000058', 'group__hypothesis_000059', 'revision__hypothesis_000059', 'group__hypothesis_000060', 'revision__hypothesis_000060', 'profile_id', 'component_families']",,,,,[],['WeightedEnsemble_L2']
CatBoost,-0.00021829354746661625,mean_absolute_error,0.0038983821868896484,0.567173957824707,0.0038983821868896484,0.567173957824707,1,True,4,141,1,1,271826,271826,271826,271826,0,1,CatBoostModel,,mean_absolute_error,"{'iterations': 10000, 'learning_rate': 0.05, 'allow_writing_files': False, 'eval_metric': 'MAE', 'random_seed': 0}",{'iterations': 186},"{'max_memory_usage_ratio': 1.0, 'max_time_limit_ratio': 1.0, 'max_time_limit': None, 'min_time_limit': 0, 'valid_raw_types': ['bool', 'int', 'float', 'category'], 'valid_special_types': None, 'ignored_type_group_special': None, 'ignored_type_group_raw': None, 'get_features_kwargs': None, 'get_features_kwargs_extra': None, 'predict_1_batch_size': None, 'temperature_scalar': None}","['graph_depth', 'profile_seed', 'profile_presets', 'profile_class_balance', 'n_active_groups', 'n_component_versions', 'n_new_groups_vs_parent', 'n_changed_groups_vs_parent', 'n_removed_groups_vs_parent', 'parent_cv_score', 'parent_delta_vs_grandparent', 'has_unseen_group', 'known_group_coverage', 'hist_group_mean_cv', 'hist_group_max_cv', 'hist_group_use_count_sum', 'hist_group_use_count_mean', 'hist_group_effect_mean', 'group__hypothesis_000000', 'group__hypothesis_000001', 'revision__hypothesis_000001', 'group__hypothesis_000002', 'revision__hypothesis_000002', 'group__hypothesis_000003', 'revision__hypothesis_000003', 'group__hypothesis_000004', 'revision__hypothesis_000004', 'group__hypothesis_000005', 'revision__hypothesis_000005', 'group__hypothesis_000006', 'revision__hypothesis_000006', 'group__hypothesis_000007', 'revision__hypothesis_000007', 'group__hypothesis_000008', 'revision__hypothesis_000008', 'group__hypothesis_000009', 'revision__hypothesis_000009', 'group__hypothesis_000010', 'revision__hypothesis_000010', 'group__hypothesis_000011', 'revision__hypothesis_000011', 'group__hypothesis_000012', 'revision__hypothesis_000012', 'group__hypothesis_000013', 'revision__hypothesis_000013', 'group__hypothesis_000014', 'revision__hypothesis_000014', 'group__hypothesis_000015', 'revision__hypothesis_000015', 'group__hypothesis_000016', 'revision__hypothesis_000016', 'group__hypothesis_000017', 'revision__hypothesis_000017', 'group__hypothesis_000018', 'revision__hypothesis_000018', 'group__hypothesis_000019', 'revision__hypothesis_000019', 'group__hypothesis_000020', 'revision__hypothesis_000020', 'group__hypothesis_000021', 'revision__hypothesis_000021', 'group__hypothesis_000022', 'revision__hypothesis_000022', 'group__hypothesis_000023', 'revision__hypothesis_000023', 'group__hypothesis_000024', 'revision__hypothesis_000024', 'group__hypothesis_000025', 'revision__hypothesis_000025', 'group__hypothesis_000026', 'revision__hypothesis_000026', 'group__hypothesis_000027', 'revision__hypothesis_000027', 'group__hypothesis_000028', 'revision__hypothesis_000028', 'group__hypothesis_000029', 'revision__hypothesis_000029', 'group__hypothesis_000030', 'revision__hypothesis_000030', 'group__hypothesis_000031', 'revision__hypothesis_000031', 'group__hypothesis_000032', 'revision__hypothesis_000032', 'group__hypothesis_000033', 'revision__hypothesis_000033', 'group__hypothesis_000034', 'revision__hypothesis_000034', 'group__hypothesis_000035', 'revision__hypothesis_000035', 'group__hypothesis_000036', 'revision__hypothesis_000036', 'group__hypothesis_000037', 'revision__hypothesis_000037', 'group__hypothesis_000038', 'revision__hypothesis_000038', 'group__hypothesis_000039', 'revision__hypothesis_000039', 'group__hypothesis_000040', 'revision__hypothesis_000040', 'group__hypothesis_000041', 'revision__hypothesis_000041', 'group__hypothesis_000042', 'revision__hypothesis_000042', 'group__hypothesis_000043', 'revision__hypothesis_000043', 'group__hypothesis_000044', 'revision__hypothesis_000044', 'group__hypothesis_000045', 'revision__hypothesis_000045', 'group__hypothesis_000046', 'revision__hypothesis_000046', 'group__hypothesis_000047', 'revision__hypothesis_000047', 'group__hypothesis_000048', 'revision__hypothesis_000048', 'group__hypothesis_000049', 'revision__hypothesis_000049', 'group__hypothesis_000050', 'revision__hypothesis_000050', 'group__hypothesis_000051', 'revision__hypothesis_000051', 'group__hypothesis_000052', 'revision__hypothesis_000052', 'group__hypothesis_000053', 'revision__hypothesis_000053', 'group__hypothesis_000054', 'revision__hypothesis_000054', 'group__hypothesis_000055', 'revision__hypothesis_000055', 'group__hypothesis_000056', 'revision__hypothesis_000056', 'group__hypothesis_000057', 'revision__hypothesis_000057', 'group__hypothesis_000058', 'revision__hypothesis_000058', 'group__hypothesis_000059', 'revision__hypothesis_000059', 'group__hypothesis_000060', 'revision__hypothesis_000060', 'profile_id', 'component_families']",,,,,[],['WeightedEnsemble_L2']
LightGBM,-0.00021941529256380845,mean_absolute_error,0.0016720294952392578,0.3488657474517822,0.0016720294952392578,0.3488657474517822,1,True,2,141,1,1,148678,148678,148678,148678,0,0,LGBModel,,mean_absolute_error,"{'learning_rate': 0.05, 'seed': 0}",{'num_boost_round': 98},"{'max_memory_usage_ratio': 1.0, 'max_time_limit_ratio': 1.0, 'max_time_limit': None, 'min_time_limit': 0, 'valid_raw_types': ['bool', 'int', 'float', 'category'], 'valid_special_types': None, 'ignored_type_group_special': None, 'ignored_type_group_raw': None, 'get_features_kwargs': None, 'get_features_kwargs_extra': None, 'predict_1_batch_size': None, 'temperature_scalar': None}","['graph_depth', 'profile_seed', 'profile_presets', 'profile_class_balance', 'n_active_groups', 'n_component_versions', 'n_new_groups_vs_parent', 'n_changed_groups_vs_parent', 'n_removed_groups_vs_parent', 'parent_cv_score', 'parent_delta_vs_grandparent', 'has_unseen_group', 'known_group_coverage', 'hist_group_mean_cv', 'hist_group_max_cv', 'hist_group_use_count_sum', 'hist_group_use_count_mean', 'hist_group_effect_mean', 'group__hypothesis_000000', 'group__hypothesis_000001', 'revision__hypothesis_000001', 'group__hypothesis_000002', 'revision__hypothesis_000002', 'group__hypothesis_000003', 'revision__hypothesis_000003', 'group__hypothesis_000004', 'revision__hypothesis_000004', 'group__hypothesis_000005', 'revision__hypothesis_000005', 'group__hypothesis_000006', 'revision__hypothesis_000006', 'group__hypothesis_000007', 'revision__hypothesis_000007', 'group__hypothesis_000008', 'revision__hypothesis_000008', 'group__hypothesis_000009', 'revision__hypothesis_000009', 'group__hypothesis_000010', 'revision__hypothesis_000010', 'group__hypothesis_000011', 'revision__hypothesis_000011', 'group__hypothesis_000012', 'revision__hypothesis_000012', 'group__hypothesis_000013', 'revision__hypothesis_000013', 'group__hypothesis_000014', 'revision__hypothesis_000014', 'group__hypothesis_000015', 'revision__hypothesis_000015', 'group__hypothesis_000016', 'revision__hypothesis_000016', 'group__hypothesis_000017', 'revision__hypothesis_000017', 'group__hypothesis_000018', 'revision__hypothesis_000018', 'group__hypothesis_000019', 'revision__hypothesis_000019', 'group__hypothesis_000020', 'revision__hypothesis_000020', 'group__hypothesis_000021', 'revision__hypothesis_000021', 'group__hypothesis_000022', 'revision__hypothesis_000022', 'group__hypothesis_000023', 'revision__hypothesis_000023', 'group__hypothesis_000024', 'revision__hypothesis_000024', 'group__hypothesis_000025', 'revision__hypothesis_000025', 'group__hypothesis_000026', 'revision__hypothesis_000026', 'group__hypothesis_000027', 'revision__hypothesis_000027', 'group__hypothesis_000028', 'revision__hypothesis_000028', 'group__hypothesis_000029', 'revision__hypothesis_000029', 'group__hypothesis_000030', 'revision__hypothesis_000030', 'group__hypothesis_000031', 'revision__hypothesis_000031', 'group__hypothesis_000032', 'revision__hypothesis_000032', 'group__hypothesis_000033', 'revision__hypothesis_000033', 'group__hypothesis_000034', 'revision__hypothesis_000034', 'group__hypothesis_000035', 'revision__hypothesis_000035', 'group__hypothesis_000036', 'revision__hypothesis_000036', 'group__hypothesis_000037', 'revision__hypothesis_000037', 'group__hypothesis_000038', 'revision__hypothesis_000038', 'group__hypothesis_000039', 'revision__hypothesis_000039', 'group__hypothesis_000040', 'revision__hypothesis_000040', 'group__hypothesis_000041', 'revision__hypothesis_000041', 'group__hypothesis_000042', 'revision__hypothesis_000042', 'group__hypothesis_000043', 'revision__hypothesis_000043', 'group__hypothesis_000044', 'revision__hypothesis_000044', 'group__hypothesis_000045', 'revision__hypothesis_000045', 'group__hypothesis_000046', 'revision__hypothesis_000046', 'group__hypothesis_000047', 'revision__hypothesis_000047', 'group__hypothesis_000048', 'revision__hypothesis_000048', 'group__hypothesis_000049', 'revision__hypothesis_000049', 'group__hypothesis_000050', 'revision__hypothesis_000050', 'group__hypothesis_000051', 'revision__hypothesis_000051', 'group__hypothesis_000052', 'revision__hypothesis_000052', 'group__hypothesis_000053', 'revision__hypothesis_000053', 'group__hypothesis_000054', 'revision__hypothesis_000054', 'group__hypothesis_000055', 'revision__hypothesis_000055', 'group__hypothesis_000056', 'revision__hypothesis_000056', 'group__hypothesis_000057', 'revision__hypothesis_000057', 'group__hypothesis_000058', 'revision__hypothesis_000058', 'group__hypothesis_000059', 'revision__hypothesis_000059', 'group__hypothesis_000060', 'revision__hypothesis_000060', 'profile_id', 'component_families']",,,,,[],[]
NeuralNetTorch,-0.0002212932308700945,mean_absolute_error,0.012565374374389648,1.2753615379333496,0.012565374374389648,1.2753615379333496,1,True,8,141,1,1,443402,443402,443402,443402,0,0,TabularNeuralNetTorchModel,,mean_absolute_error,"{'num_epochs': 1000, 'epochs_wo_improve': None, 'activation': 'relu', 'embedding_size_factor': 1.0, 'embed_exponent': 0.56, 'max_embedding_dim': 100, 'y_range': None, 'y_range_extend': 0.05, 'dropout_prob': 0.1, 'optimizer': 'adam', 'learning_rate': 0.0003, 'weight_decay': 1e-06, 'proc.embed_min_categories': 4, 'proc.impute_strategy': 'median', 'proc.max_category_levels': 100, 'proc.skew_threshold': 0.99, 'use_ngram_features': False, 'num_layers': 4, 'hidden_size': 128, 'max_batch_size': 512, 'use_batchnorm': False, 'loss_function': 'auto', 'seed_value': 0}","{'batch_size': 32, 'num_epochs': 52}","{'max_memory_usage_ratio': 1.0, 'max_time_limit_ratio': 1.0, 'max_time_limit': None, 'min_time_limit': 0, 'valid_raw_types': ['bool', 'int', 'float', 'category'], 'valid_special_types': None, 'ignored_type_group_special': ['text_ngram', 'text_as_category'], 'ignored_type_group_raw': None, 'get_features_kwargs': None, 'get_features_kwargs_extra': None, 'predict_1_batch_size': None, 'temperature_scalar': None}","['graph_depth', 'profile_seed', 'profile_presets', 'profile_class_balance', 'n_active_groups', 'n_component_versions', 'n_new_groups_vs_parent', 'n_changed_groups_vs_parent', 'n_removed_groups_vs_parent', 'parent_cv_score', 'parent_delta_vs_grandparent', 'has_unseen_group', 'known_group_coverage', 'hist_group_mean_cv', 'hist_group_max_cv', 'hist_group_use_count_sum', 'hist_group_use_count_mean', 'hist_group_effect_mean', 'group__hypothesis_000000', 'group__hypothesis_000001', 'revision__hypothesis_000001', 'group__hypothesis_000002', 'revision__hypothesis_000002', 'group__hypothesis_000003', 'revision__hypothesis_000003', 'group__hypothesis_000004', 'revision__hypothesis_000004', 'group__hypothesis_000005', 'revision__hypothesis_000005', 'group__hypothesis_000006', 'revision__hypothesis_000006', 'group__hypothesis_000007', 'revision__hypothesis_000007', 'group__hypothesis_000008', 'revision__hypothesis_000008', 'group__hypothesis_000009', 'revision__hypothesis_000009', 'group__hypothesis_000010', 'revision__hypothesis_000010', 'group__hypothesis_000011', 'revision__hypothesis_000011', 'group__hypothesis_000012', 'revision__hypothesis_000012', 'group__hypothesis_000013', 'revision__hypothesis_000013', 'group__hypothesis_000014', 'revision__hypothesis_000014', 'group__hypothesis_000015', 'revision__hypothesis_000015', 'group__hypothesis_000016', 'revision__hypothesis_000016', 'group__hypothesis_000017', 'revision__hypothesis_000017', 'group__hypothesis_000018', 'revision__hypothesis_000018', 'group__hypothesis_000019', 'revision__hypothesis_000019', 'group__hypothesis_000020', 'revision__hypothesis_000020', 'group__hypothesis_000021', 'revision__hypothesis_000021', 'group__hypothesis_000022', 'revision__hypothesis_000022', 'group__hypothesis_000023', 'revision__hypothesis_000023', 'group__hypothesis_000024', 'revision__hypothesis_000024', 'group__hypothesis_000025', 'revision__hypothesis_000025', 'group__hypothesis_000026', 'revision__hypothesis_000026', 'group__hypothesis_000027', 'revision__hypothesis_000027', 'group__hypothesis_000028', 'revision__hypothesis_000028', 'group__hypothesis_000029', 'revision__hypothesis_000029', 'group__hypothesis_000030', 'revision__hypothesis_000030', 'group__hypothesis_000031', 'revision__hypothesis_000031', 'group__hypothesis_000032', 'revision__hypothesis_000032', 'group__hypothesis_000033', 'revision__hypothesis_000033', 'group__hypothesis_000034', 'revision__hypothesis_000034', 'group__hypothesis_000035', 'revision__hypothesis_000035', 'group__hypothesis_000036', 'revision__hypothesis_000036', 'group__hypothesis_000037', 'revision__hypothesis_000037', 'group__hypothesis_000038', 'revision__hypothesis_000038', 'group__hypothesis_000039', 'revision__hypothesis_000039', 'group__hypothesis_000040', 'revision__hypothesis_000040', 'group__hypothesis_000041', 'revision__hypothesis_000041', 'group__hypothesis_000042', 'revision__hypothesis_000042', 'group__hypothesis_000043', 'revision__hypothesis_000043', 'group__hypothesis_000044', 'revision__hypothesis_000044', 'group__hypothesis_000045', 'revision__hypothesis_000045', 'group__hypothesis_000046', 'revision__hypothesis_000046', 'group__hypothesis_000047', 'revision__hypothesis_000047', 'group__hypothesis_000048', 'revision__hypothesis_000048', 'group__hypothesis_000049', 'revision__hypothesis_000049', 'group__hypothesis_000050', 'revision__hypothesis_000050', 'group__hypothesis_000051', 'revision__hypothesis_000051', 'group__hypothesis_000052', 'revision__hypothesis_000052', 'group__hypothesis_000053', 'revision__hypothesis_000053', 'group__hypothesis_000054', 'revision__hypothesis_000054', 'group__hypothesis_000055', 'revision__hypothesis_000055', 'group__hypothesis_000056', 'revision__hypothesis_000056', 'group__hypothesis_000057', 'revision__hypothesis_000057', 'group__hypothesis_000058', 'revision__hypothesis_000058', 'group__hypothesis_000059', 'revision__hypothesis_000059', 'group__hypothesis_000060', 'revision__hypothesis_000060', 'profile_id', 'component_families']",,,,,[],[]
